trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
34,0,34,0,71.1122420001775,,71.07506030006334,5,71.1122420001775,71.1122420001775,0.014218300115317106,73.81484450027347,[-0.37333333333333335],[0.03166666666666667],[1],[0],[0],[2.726136399898678],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
35,0,35,0,73.86063260026276,,73.81841879989952,5,73.86063260026276,73.86063260026276,0.01815719995647669,76.11427700007334,[-0.08],[0.34],[1],[0],[0],[2.2780553000047803],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
36,0,36,0,76.15944179985672,,76.1168813998811,10,76.15944179985672,76.15944179985672,0.024718099739402533,78.44591209990904,[0.4683333333333333],[-0.04],[1],[0],[0],[2.3045332999899983],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
37,0,37,0,78.47510540019721,,78.44853659998626,5,78.47510540019721,78.47510540019721,0.01308900024741888,79.9129340001382,[0.005],[0.12666666666666668],[1],[0],[0],[1.4515146999619901],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
38,0,38,0,79.94172349991277,,79.91660179989412,5,79.94172349991277,79.94172349991277,0.013568299822509289,82.31200330005959,[-0.041666666666666664],[0.43],[1],[0],[0],[2.3823859998956323],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
39,0,39,0,82.35610130010173,,82.31684700027108,5,82.35610130010173,82.35610130010173,0.016291500069200993,84.4109268002212,[-0.38666666666666666],[-0.30666666666666664],[1],[0],[0],[2.0785705000162125],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
40,0,40,0,84.45406719995663,,84.41580320009962,5,84.45406719995663,84.45406719995663,0.01316610025241971,85.82750250026584,[-0.14],[0.08333333333333333],[1],[0],[0],[1.398675600066781],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
41,0,41,0,85.85484910011292,,85.83016039989889,5,85.85484910011292,85.85484910011292,0.013108900282531977,88.14085590001196,[0.39166666666666666],[0.17666666666666667],[1],[0],[0],[2.2977547999471426],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
42,0,42,0,88.18660160014406,,88.14553679991513,10,88.18660160014406,88.18660160014406,0.028413900174200535,89.79152180021629,[0.11333333333333333],[0.165],[1],[0],[0],[1.618338800035417],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
43,0,43,0,89.8523833998479,,89.7941805999726,10,89.8523833998479,89.8523833998479,0.028958800248801708,91.25598570005968,[0.225],[0.4083333333333333],[1],[0],[0],[1.4330059997737408],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
44,0,44,0,91.3025314998813,,91.25895969988778,5,91.3025314998813,91.3025314998813,0.017371600028127432,92.87352350028232,[0.2833333333333333],[0.07166666666666667],[1],[0],[0],[1.5974095999263227],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
45,0,45,0,92.93457800010219,,92.87745429994538,10,92.93457800010219,92.93457800010219,0.0294323000125587,94.87088970001787,[-0.4483333333333333],[-0.15666666666666668],[1],[0],[0],[1.964924099855125],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
46,0,46,0,94.91647939989343,,94.87523759994656,5,94.91647939989343,94.91647939989343,0.020261999685317278,97.3040684000589,[0.18],[-0.22833333333333333],[1],[0],[0],[2.4093618001788855],['target'],140787,001,2024-10-10_18h53.20.830,visualsearch,2024.1.5,None,2024-10-10 18h53.28.115630 +0530,
